Green Mile, The (1999);0.8662317282086976,0.5014307129823351,;
Defending Your Life (1991);0.49761446607846893,0.6512405737104652,;
Hackers (1995);0.8019556754240637,0.1501089899006608,;
Big Green, The (1995);0.713669543581836,-0.11226876034339672,;
Bananas (1971);0.45211723059319137,0.7830211924654652,;
Ghost (1990);0.8077969619194999,0.26610159878378514,;
Marty (1955);0.5077110683506346,0.7941069597862961,;
Man on the Moon (1999);0.4434260079114441,0.6492133152620726,;
Washington Square (1997);0.5081963011019506,0.5405502598135441,;
Loser (1991);0.4471786142592166,0.034362506158117596,;
Metroland (1997);0.3155770934051058,0.6950281005312223,;
American Movie (1999);0.3264106366268875,0.9006771161467597,;
Cats Don't Dance (1997);0.5086526644530442,0.24636221620818313,;
Fire Within, The (Le Feu Follet) (1963);0.15776052282592629,0.8025378322613985,;
Emperor and the Assassin, The (Jing ke ci qin wang) (1999);0.3959630084786907,0.7200967350558141,;
Scream 2 (1997);0.6198197479030553,0.2549213478237755,;
Blood Simple (1984);0.38945606675897126,0.9269433266803823,;
Cruel Intentions (1999);0.6968974963483341,0.304917186363205,;
Nightmare Before Christmas, The (1993);0.3870445621144239,0.7977689750243463,;
Charade (1963);0.677254511263427,0.7429289990240593,;
Happiest Millionaire, The (1967);0.5691312016669036,0.4053000521124942,;
Some Mother's Son (1996);0.669480429416434,0.6713858909803437,;
Conan the Barbarian (1982);0.6018943227384876,0.4435461874293046,;
Rawhead Rex (1986);0.4870803973237737,0.1739843953757008,;
Evil Dead II (Dead By Dawn) (1987);0.5330136754748327,0.7034061810977907,;
Wild America (1997);0.7421506034250781,0.18267592440740393,;
Bloody Child, The (1996);5.3747755393330755E-6,-3.1461505413887216E-7,;
Private Parts (1997);0.5653480341669656,0.5441978445578209,;
One Night Stand (1997);0.4902999446346621,0.23665492311919914,;
Reluctant Debutante, The (1958);0.38144850029634003,0.6446821174280551,;
Superweib, Das (1996);0.29930987079176735,0.10944256454497206,;
Doctor Dolittle (1967);0.6321368657647849,0.3568707759474226,;
Nelly & Monsieur Arnaud (1995);0.1653310215893141,0.8289078234604077,;
Mighty Peking Man (Hsing hsing wang) (1977);-0.1642190150073026,0.7817400633716723,;
And the Ship Sails On (E la nave va) (1984);-0.004969661147997151,0.8453317338581229,;
Needful Things (1993);0.7058897171101166,0.18651104256807,;
Freejack (1992);0.6169083358112799,0.005992622715948285,;
Rocky (1976);0.6517613365979108,0.6156881893091876,;
Dancer, Texas Pop. 81 (1998);0.4784787303249201,0.6406525016385356,;
Gambler, The (A Játékos) (1997);0.2904506933531263,0.751531290856536,;
Snowriders (1996);0.23963023054225432,0.49359397250464165,;
Prophecy, The (1995);0.6224161468254263,0.3516094367560338,;
Little Women (1994);0.6192713006426889,0.5493234901981985,;
High School High (1996);0.5097557524562663,0.06466009232128157,;
Nadine (1987);0.6056046971705566,0.29614640474835846,;
Romeo Is Bleeding (1993);0.4416029771074871,0.6008421960823519,;
Loss of Sexual Innocence, The (1999);0.25571092529986783,0.4468988764538632,;
Decline of Western Civilization, The (1981);0.5137029570104481,0.8514292158075234,;
In the Realm of the Senses (Ai no corrida) (1976);0.15013289816014755,0.8445583281291181,;
Favor, The (1994);0.4405974285740376,0.2530247133575588,;
North (1994);0.42506300124602864,0.20289653281778716,;
Enfer, L' (1994);0.11755865768668552,0.8918295297860833,;
White Squall (1996);0.6292077584377328,0.4222886901979295,;
Somewhere in the City (1997);0.29719690244823094,0.10974964819942701,;
Bad Company (1995);0.6107221217638381,0.26984546316212354,;
White Boys (1999);1.323532588189539E-4,-3.059500018194418E-4,;
Eat Drink Man Woman (1994);0.44760809986268435,0.8478637361524958,;
Wings (1927);0.5132294210801143,0.8243393104883123,;
Killing, The (1956);0.36257233606826633,0.9538750953376294,;
Silence of the Lambs, The (1991);0.6665507161066756,0.8193782959402545,;
Coneheads (1993);0.5972238565691612,0.14637156423226738,;
L.A. Story (1991);0.5098723627223934,0.6527016161620868,;
Once Upon a Time... When We Were Colored (1995);0.617008625572903,0.5951172987042456,;
Bootmen (2000);0.09457846283309182,0.24891707594091214,;
Mother (1996);0.5185905754381233,0.6381292937467448,;
Bio-Dome (1996);0.5110093411591871,-0.035471898029643976,;
Bear, The (1988);0.48269046406633226,0.6067263123755526,;
GoldenEye (1995);0.7209598784011746,0.3504614823478486,;
Menace II Society (1993);0.464954634719301,0.7006761859427898,;
Go (1999);0.5539528755503087,0.6891037915824652,;
Sarafina! (1992);0.6879558986305475,0.28597070756843884,;
Gung Ho (1986);0.6245153691592774,0.23562540542543692,;
My Man Godfrey (1957);0.5623749884951436,0.7849239157554503,;
Kissing a Fool (1998);0.5765293122992704,0.3780259969391198,;
Starman (1984);0.6246256356313133,0.5005857806661572,;
Go West (1925);0.18924397462109968,0.9592278895468144,;
Bliss (1997);0.5179221835788503,0.3234445682553116,;
Woman on Top (2000);0.5114841051401663,0.31342695568444146,;
Police Academy (1984);0.7242106838568032,0.15328041687449684,;
Nightmare on Elm Street 3: Dream Warriors, A (1987);0.5256756881362896,0.2265026664913072,;
Spaceballs (1987);0.6269446571759574,0.34267929060344104,;
Far From Home: The Adventures of Yellow Dog (1995);0.6406458016304107,0.15279227757725522,;
Notorious (1946);0.5208302508412086,0.9111132973481411,;
Mansfield Park (1999);0.4855352474876644,0.7803905397056641,;
Red Firecracker, Green Firecracker (1994);0.4785763294513222,0.6915278038848729,;
Godfather, The (1972);0.5490454534884126,0.9646211584780476,;
Austin Powers: International Man of Mystery (1997);0.5521325741334158,0.6493828546481516,;
Beyond the Mat (2000);0.5360385835586801,0.6096209623841308,;
Bye-Bye (1995);0.6103569975971198,0.6946161360802787,;
Get Real (1998);0.5301929995456917,0.7779620044193349,;
House of Frankenstein (1944);0.35626069047408143,0.63262649421291,;
Wes Craven's New Nightmare (1994);0.6357925572021418,0.18004702189070748,;
Joe's Apartment (1996);0.3515103137153864,0.22887587497951414,;
2001: A Space Odyssey (1968);0.37888441613124624,0.9285552939281995,;
Tora! Tora! Tora! (1970);0.6930820105011475,0.5026444748768739,;
On Golden Pond (1981);0.6038764407066003,0.6010100006666331,;
24 7: Twenty Four Seven (1997);0.036025619686061355,0.9483977547016019,;
Shopping (1994);0.29318178809069656,0.2463462542972164,;
Cell, The (2000);0.49957295215544234,0.5020009246558677,;
All Dogs Go to Heaven 2 (1996);0.5612401655380587,-0.07627127157350072,;
Three Seasons (1999);0.43157953473518723,0.8311792976782273,;
Man with Two Brains, The (1983);0.4691703895040944,0.5024090413951193,;
Now and Then (1995);0.8173749238695648,0.02961214765038195,;
Adventures in Babysitting (1987);0.6989021539020481,0.3378905936202652,;
Trouble in Paradise (1932);0.29740570655712817,0.9820784407228124,;
Bat Whispers, The (1930);0.16047513040572975,0.2345688901169541,;
Primal Fear (1996);0.7588511632789423,0.5779924475494281,;
Ghost and Mrs. Muir, The (1947);0.6117543932545427,0.7060191406802503,;
Bad Seed, The (1956);0.5070897189307674,0.746472301189036,;
Original Kings of Comedy, The (2000);0.3789922049446758,0.6090117589355548,;
Mina Tannenbaum (1994);-0.00309581872730718,0.8539984297065395,;
Tigrero: A Film That Was Never Made (1994);-0.15738053594123788,0.8881853540010125,;
Alien Escape (1995);0.6336257105628892,0.11443014685016988,;
Light It Up (1999);0.7887731922930143,0.22835344294365997,;
Cop Land (1997);0.47145391116165897,0.5769935544567804,;
Entrapment (1999);0.8153874628024995,0.11211965717615872,;
An Unforgettable Summer (1994);0.5392333660995793,0.20499758362400983,;
Black Sunday (La Maschera Del Demonio) (1960);0.877412949554638,-0.3051015439351661,;
Free Willy 3: The Rescue (1997);0.38900315143932135,-0.09055224248839956,;
Bound for Glory (1976);0.2413700987530012,0.9224353043419796,;
American Gigolo (1980);0.4388043583843681,0.5592204771610252,;
Plunkett & MaCleane (1999);0.41627090759856294,0.42493784093614645,;
Annie Hall (1977);0.3209153627735437,0.9798152903090595,;
Girl 6 (1996);0.26774303903467694,0.46179612602250425,;
Cable Guy, The (1996);0.36138788302100056,0.4185082338889695,;
Commandments (1997);0.37223493438735705,0.29981500150008844,;
Can't Hardly Wait (1998);0.6945982051293853,0.32475259490679764,;
G.I. Jane (1997);0.710916100628533,0.19887906144520398,;
Hairspray (1988);0.3309166312432849,0.6952651224578541,;
Puppet Master (1989);0.7660680316996618,0.030430467769447345,;
Poltergeist III (1988);0.4768056116406134,-0.11820477049537866,;
Dear Jesse (1997);0.6296042098797908,0.8853915343735995,;
Lord of the Flies (1963);0.4911730407064159,0.7048949444669333,;
Glory (1989);0.7015602771593286,0.7169193856776505,;
Trip to Bountiful, The (1985);0.47842958825687953,0.7562731530564363,;
Navigator: A Mediaeval Odyssey, The (1988);0.4030057616248016,0.7096338219613243,;
Trainspotting (1996);0.37134040558708603,0.8619795545655597,;
Lost World: Jurassic Park, The (1997);0.7327353387890366,0.1497236760962661,;
Practical Magic (1998);0.768216565997758,0.0938340952548998,;
Slumber Party Massacre, The (1982);0.37767621110208816,0.005857556012221024,;
Beverly Hills Ninja (1997);0.5930829682468992,0.08226663287472986,;
Apple, The (Sib) (1998);0.5165252195944161,1.0,;
Van, The (1996);0.3806217714926326,0.631080195358866,;
Passion in the Desert (1998);0.3965834433800304,0.6481846452459178,;
Eye for an Eye (1996);0.7784428139466287,0.01120818408153412,;
Eraserhead (1977);0.16290455907965665,0.8031115012713119,;
Twelfth Night (1996);0.5708524244724841,0.7088015518716371,;
Trial by Jury (1994);0.4466909773702859,0.34984588702786257,;
Interview with the Vampire (1994);0.654619895354914,0.42344376519745575,;
Fear of a Black Hat (1993);0.7805387964855465,0.5301609217285109,;
Love Is a Many-Splendored Thing (1955);0.7686423873329326,0.27676450491902244,;
Audrey Rose (1977);0.6302587673891009,0.4085448595489049,;
Abominable Snowman, The (1957);0.28955100659370764,0.36829922728284,;
Meatballs 4 (1992);0.5819656435490415,-0.18857904774909337,;
Black Hole, The (1979);0.5109671757589642,0.31207837806889877,;
Dancer in the Dark (2000);0.2905103608075054,0.8574534074121757,;
Frankenstein Meets the Wolf Man (1943);0.34120445316758774,0.6529295281629149,;
Close Shave, A (1995);0.5835431917798174,0.9427658738739862,;
Amityville II: The Possession (1982);0.5920254171206497,-0.08566984248471879,;
Earth Vs. the Flying Saucers (1956);0.418324978003132,0.6463827681684325,;
Toy Story 2 (1999);0.6747590127703496,0.7532964763331389,;
Last of the Mohicans, The (1992);0.7103417502635366,0.5278832984630766,;
Knightriders (1981);0.5424343324520201,0.27897147774611986,;
Twin Falls Idaho (1999);0.41132780771558597,0.7510641106704684,;
Rendezvous in Paris (Rendez-vous de Paris, Les) (1995);0.11345720448559234,0.8073816945719534,;
3 Ninjas: High Noon On Mega Mountain (1998);0.29742725950265037,-0.09416614526397472,;
Pet Sematary II (1992);0.6625147597289537,-0.20752697302971215,;
House Arrest (1996);0.6823772184911803,-0.04056045447492358,;
Macao (1952);0.30471329733130564,0.5012437444373794,;
Lost Horizon (1937);0.37805174793922824,0.8344455438003952,;
Deconstructing Harry (1997);0.35329504956256136,0.7030678499619366,;
Red Sonja (1985);0.6557407251258461,0.021444203944043908,;
Pandora and the Flying Dutchman (1951);0.5041225092172897,0.5937696645383448,;
Talk of Angels (1998);0.2679161917166556,0.4314657777639102,;
Eighth Day, The (Le Huitième jour ) (1996);0.29641346809091673,0.9972519149992893,;
Blood For Dracula (Andy Warhol's Dracula) (1974);0.3467651401956672,0.41730017769432076,;
Misérables, Les (1995);0.7333500387772773,0.5033546034620584,;
Fistful of Dollars, A (1964);0.5450166550187393,0.7592816860547605,;
Pork Chop Hill (1959);0.5809103064100604,0.6345409633852016,;
Harriet the Spy (1996);0.6050778123384077,0.36057677385124315,;
Truce, The (1996);0.2503590684272604,0.41685775340929204,;
Roommates (1995);0.8108616814085495,0.19542639112466886,;
Malcolm X (1992);0.511761173424447,0.7544785510354927,;
Death Wish II (1982);0.7593421069348302,0.0015845369537619068,;
Enchanted April (1991);0.5722689284738239,0.7480934352679633,;
Fantasia 2000 (1999);0.622543163858681,0.613619324241635,;
Dry Cleaning (Nettoyage à sec) (1997);0.7304612897451593,0.813273514911571,;
Wrong Trousers, The (1993);0.5672680038327406,0.9417860321963002,;
JFK (1991);0.621237076410649,0.5817678768887724,;
Night Shift (1982);0.5804850895021879,0.5284298152824495,;
Big Trees, The (1952);0.9994615609962204,0.05063083261968612,;
Waiting for Guffman (1996);0.4507503147954104,0.8787100481035462,;
Deterrence (1998);0.7756420318386026,0.39299034606888,;
It's a Wonderful Life (1946);0.6749076716948865,0.7967060744748693,;
Man with the Golden Arm, The (1955);0.43126940553420173,0.7618630948154397,;
She-Devil (1989);0.36262146794991557,0.08085358518120833,;
Castle, The (1997);0.71540113676182,0.5779569461419984,;
Welcome to the Dollhouse (1995);0.2993950334277773,0.8559040420460707,;
Heavy Metal (1981);0.6559066586680905,0.47271007172749513,;
Dazed and Confused (1993);0.5435828013206903,0.643521656738472,;
Dangerous Liaisons (1988);0.4252585987049663,0.8098252046288178,;
Paths of Glory (1957);0.4128771176034487,1.0,;
Velocity of Gary, The (1998);0.17031695390482662,0.3245579350564773,;
Great Muppet Caper, The (1981);0.5609786626813095,0.6604297249420391,;
It Conquered the World (1956);0.3772399803139346,0.6417724289802368,;
Arguing the World (1996);0.26954301536700076,0.8619399905730276,;
Mortal Kombat (1995);0.6740478333026563,0.10035529854572908,;
Beautiful Thing (1996);0.46349051795731006,0.8130625039815442,;
Bridge at Remagen, The (1969);0.5857158455947289,0.5516800523326992,;
Hitch-Hiker, The (1953);0.4008809964881988,0.7601448486893341,;
Apt Pupil (1998);0.5987481748935977,0.3512732371903407,;
Love and Death on Long Island (1997);0.3027487525908887,0.7299605512421472,;
Little Mermaid, The (1989);0.7167418576490746,0.5259319653019515,;
Murder at 1600 (1997);0.7598700143270866,0.14549838957115432,;
Saltmen of Tibet, The (1997);0.9994162993678196,0.545245294697589,;
Drugstore Cowboy (1989);0.3237316920278043,0.8832360356701654,;
Rescuers, The (1977);0.6550854557852792,0.4617914404717275,;
Sex, Lies, and Videotape (1989);0.249027066840957,0.8396094006629923,;
Mutiny on the Bounty (1935);0.5298504286365022,0.7878598771585236,;
Hunt for Red October, The (1990);0.7748284130966421,0.5675492330236244,;
Richie Rich (1994);0.5761605036332627,-0.11611943359614993,;
Howling, The (1980);0.5195896323089899,0.48649576013048873,;
Thomas and the Magic Railroad (2000);0.3220512619247345,0.02094432223389476,;
King and I, The (1999);0.6596262567432162,-0.04654941010994734,;
Aiqing wansui (1994);0.29951389584138854,0.5414158331125459,;
Killing of Sister George, The (1968);0.19514612371460213,0.8250364398924649,;
Beach Party (1963);0.6213602351592407,0.125741342978566,;
Zero Kelvin (Kjærlighetens kjøtere) (1995);0.5009112210187228,0.5657300112139098,;
Frequency (2000);0.7999481417270237,0.4316558216770037,;
Flashdance (1983);0.7497779505286413,0.2029100852259486,;
Sister Act (1992);0.7619249553051379,0.20818601284586907,;
Birds, The (1963);0.5524648173085178,0.7359906471967067,;
Chairman of the Board (1998);0.5704301582161376,-0.14250096006494914,;
In Search of the Castaways (1962);0.69649184923359,0.3492246903595209,;
Digging to China (1998);0.3465083345024,0.01553986917941633,;
Molly (1999);0.9468007687249906,-0.24600329933642315,;
Dumbo (1941);0.6067378073866077,0.6116754542095291,;
Avalanche (1978);0.3732988371596777,0.37728030415094316,;
Mars Attacks! (1996);0.398649242185217,0.44726473394829536,;
Fatal Attraction (1987);0.6872840550311388,0.49350061093222264,;
It Could Happen to You (1994);0.7382434904096346,0.3319170053925474,;
Different for Girls (1996);0.44186250803121496,0.6942026306229613,;
Other Sister, The (1999);0.7518678340140968,0.2774415314501196,;
8 Heads in a Duffel Bag (1997);0.5293920154922314,0.11058738738228478,;
Easy Rider (1969);0.4381239235378124,0.777617720031065,;
Jimmy Hollywood (1994);0.6773533409544505,0.024248620745906144,;
Puppet Master III: Toulon's Revenge (1991);0.6035734040718359,-0.13212793642338705,;
Disclosure (1994);0.7545552831965009,0.21707108650443102,;
Chopping Mall (a.k.a. Killbots) (1986);0.43164587371406105,0.028623996457548644,;
Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999);0.5854483406078717,-0.07562488705212622,;
Doctor Zhivago (1965);0.6059053570958337,0.7454876404412716,;
Schlafes Bruder (Brother of Sleep) (1995);0.7199420769633407,0.9430684812496153,;
Parent Trap, The (1998);0.7006660244436884,0.3024282269702889,;
Missing in Action 2: The Beginning (1985);0.557381204316247,-0.10234166321592303,;
Pumpkinhead (1988);0.5203228957984086,0.18479528222545888,;
Misérables, Les (1998);0.7098413641674093,0.4934656286588389,;
